호선,외부코드,전철역코드,전철역명,출구번호,역세권명
5,511,2512,개화산,1,방화초등학교(130)
5,511,2512,개화산,2,개화초등학교(130)
5,511,2512,개화산,2,개화파출소(400)
5,511,2512,개화산,2,방화1동
5,511,2512,개화산,2,한서고등학교(300)
5,512,2513,김포공항,1,국내선청사
5,512,2513,김포공항,1,국내선주차장
5,512,2513,김포공항,1,한국관광공사
5,512,2513,김포공항,1,이마트
5,512,2513,김포공항,1,김포공항경찰대공항안전본부
5,512,2513,김포공항,1,우리들병원
5,512,2513,김포공항,2,주차장
5,512,2513,김포공항,2,도심공항터미널
5,512,2513,김포공항,2,국민은행
5,512,2513,김포공항,2,스카이시티
5,512,2513,김포공항,2,개화119
5,512,2513,김포공항,3,국내선청사
5,512,2513,김포공항,3,국내선주차장
5,512,2513,김포공항,3,송정역방면
5,513,2514,송정,1,공항파출소
5,513,2514,송정,1,방화중학교
5,513,2514,송정,1,송정초등학교
5,513,2514,송정,2,공항 중학교
5,513,2514,송정,2,공항동 전화국
5,513,2514,송정,2,공항동우체국
5,513,2514,송정,2,공항아파트(600)
5,513,2514,송정,2,공항초등학교
5,513,2514,송정,2,기상통신소(700)
5,513,2514,송정,3,공항동
5,513,2514,송정,3,공항로
5,513,2514,송정,3,공항빗물펌프장(650)
5,513,2514,송정,3,독수리아파트(520)
5,513,2514,송정,3,승리아파트(230)
5,513,2514,송정,3,장미어린이공원(500)
5,513,2514,송정,4,공항동사무소
5,513,2514,송정,4,남부순환도로
5,513,2514,송정,4,양서파출소(300)
5,514,2515,마곡,1,가양동
5,514,2515,마곡,1,원당사거리
5,514,2515,마곡,2,가양1동
5,514,2515,마곡,2,원당사거리지하보도
5,514,2515,마곡,3,가양전화국(600)
5,514,2515,마곡,3,강서우체국(800)
5,514,2515,마곡,3,국민연금관리공단(500)
5,514,2515,마곡,3,등명중학교(600)
5,514,2515,마곡,3,등명초등학교(500)
5,514,2515,마곡,3,등촌주공아파트(400)
5,514,2515,마곡,3,서울시민대학(300)
5,514,2515,마곡,4,강서고용안정센터(250)
5,514,2515,마곡,5,KBS88체육관
5,514,2515,마곡,5,강서로
5,514,2515,마곡,5,강서우체국(800)
5,514,2515,마곡,5,강서청소년회관(650)
5,514,2515,마곡,5,내발산동
5,514,2515,마곡,5,발산2동사무소(600)
5,514,2515,마곡,5,서울남부지방 노동사무소
5,514,2515,마곡,5,우장산공원
5,514,2515,마곡,5,한국가스공사(650)
5,514,2515,마곡,5,한국음악저작권협회(650)
5,514,2515,마곡,6,KAL아파트(100)
5,514,2515,마곡,6,내발산주공아파트(400)
5,514,2515,마곡,6,발산2동
5,514,2515,마곡,6,세림아파트(400)
5,514,2515,마곡,7,강서소방파출소(400)
5,514,2515,마곡,7,명덕고등학교·여자고등학교(600)
5,514,2515,마곡,7,명덕여자중학교(600)
5,514,2515,마곡,7,명덕외국어고등학교(600)
5,514,2515,마곡,7,발산1동사무소
5,514,2515,마곡,7,발산파출소(800)
5,514,2515,마곡,7,서울가곡초등학교(400)
5,514,2515,마곡,8,공항로
5,514,2515,마곡,8,발산1동
5,514,2515,마곡,9,가양1동
5,514,2515,마곡,9,마곡동
5,516,2517,우장산,1,강서구민회관 방면
5,516,2517,우장산,1,내발산초등학교(250)
5,516,2517,우장산,1,발산2동
5,516,2517,우장산,1,우장산공원(500)
5,516,2517,우장산,1,화곡주공아파트(20)
5,516,2517,우장산,2,서울강서기능대학(570)
5,516,2517,우장산,2,화곡5동
5,516,2517,우장산,3,대원시장(500)
5,516,2517,우장산,3,덕원중학교·덕원여자고등학교 (700)
5,516,2517,우장산,3,화곡 중·고등학교(350)
5,516,2517,우장산,3,화곡3동사무소(500)
5,516,2517,우장산,3,화곡여자정보산업고등학교(350)
5,516,2517,우장산,4,명덕고등학교·여자고등학교(670)
5,516,2517,우장산,4,명덕여자중학교(550)
5,516,2517,우장산,4,명덕외국어고등학교(670)
5,516,2517,우장산,4,발산1동
5,516,2517,우장산,4,발산우체국(250)
5,516,2517,우장산,4,발산종합시장(430)
5,516,2517,우장산,4,발산초등학교(560)
5,516,2517,우장산,4,영일여자중학교
5,517,2518,화곡,1,우신아파트(500)
5,517,2518,화곡,1,홍진아파트(530)
5,517,2518,화곡,1,화곡5동사무소(470)
5,517,2518,화곡,1,화곡주공아파트(700)
5,517,2518,화곡,2,양서아파트(650)
5,517,2518,화곡,2,화곡5동
5,517,2518,화곡,2,화곡5동우편취급소(350)
5,517,2518,화곡,3,강서구청방면
5,517,2518,화곡,3,그리스도신학대학교(1000)
5,517,2518,화곡,3,볏골공원(400)
5,517,2518,화곡,3,성지중·고등학교(100)
5,517,2518,화곡,3,화곡본동파출소(500)
5,517,2518,화곡,3,화곡소방파출소(500)
5,517,2518,화곡,3,화곡시장(350)
5,517,2518,화곡,3,화곡우체국(580)
5,517,2518,화곡,3,화곡초등학교(580)
5,517,2518,화곡,4,노을공원(400)
5,517,2518,화곡,4,화곡본동
5,517,2518,화곡,4,화곡터널(450)
5,517,2518,화곡,5,화곡7동
5,517,2518,화곡,5,화곡7동사무소(700)
5,517,2518,화곡,5,화곡중앙시장(700)
5,517,2518,화곡,5,화원중학교(600)
5,518,2519,까치산,1,까치산길(200)
5,518,2519,까치산,1,미성아파트(400)
5,518,2519,까치산,1,화곡1동 파출소(300)
5,518,2519,까치산,1,화곡8동
5,518,2519,까치산,1,화곡8동사무소(150)
5,518,2519,까치산,1,화곡시장(50)
5,518,2519,까치산,2,경인고속도로(400)
5,518,2519,까치산,2,신정초등학교(500)
5,518,2519,까치산,2,화곡2동
5,518,2519,까치산,2,화곡2동 파출소(500)
5,518,2519,까치산,2,화곡2동사무소(500)
5,518,2519,까치산,2,화곡전화국
5,518,2519,까치산,3,곰달래길
5,518,2519,까치산,3,화곡1동
5,518,2519,까치산,3,화곡1동사무소
5,518,2519,까치산,4,중앙하이츠아파트(400)
5,518,2519,까치산,4,화곡7동
5,518,2519,까치산,4,화곡7동사무소
5,518,2519,까치산,4,화곡터널
5,519,2520,신정,1,신월동방면
5,519,2520,신정,1,신정5동
5,519,2520,신정,1,양강중학교 (500)
5,519,2520,신정,1,양강초등학교방면
5,519,2520,신정,1,양동초등학교 (500)
5,519,2520,신정,2,목동오거리방면
5,519,2520,신정,2,신정5동사무소 (100)
5,519,2520,신정,2,신정5파출소 (20)
5,519,2520,신정,2,신정사회복지관(400)
5,519,2520,신정,2,신정서부시장(450)
5,519,2520,신정,2,앞산어린이공원(200)
5,519,2520,신정,3,신정4동 사무소 (300)
5,519,2520,신정,3,신정4파출소 (600)
5,519,2520,신정,3,양목초등학교
5,519,2520,신정,3,양목초등학교 (400)
5,519,2520,신정,3,영상고등학교 (400)
5,519,2520,신정,3,서울지방검찰청남부지청(700)
5,519,2520,신정,3,서울지방법원남부지원(700)
5,519,2520,신정,3,신정1동우체국(600)
5,519,2520,신정,4,신호아파트 (50)
5,519,2520,신정,5,신정4동
5,519,2520,신정,5,신정네거리방면
5,519,2520,신정,5,신정제일시장(500)
5,520,2521,목동,1,신월I.C방면 (1800)
5,520,2521,목동,1,신정5동 (200)
5,520,2521,목동,2,농협신정동지점 (100)
5,520,2521,목동,2,목동로데오거리 (100)
5,520,2521,목동,2,신정서부시장 (1500)
5,520,2521,목동,2,화곡4동 (8000)
5,520,2521,목동,3,등촌로 (900)
5,520,2521,목동,3,목동사거리방면
5,520,2521,목동,3,파리공원방면 (3400)
5,520,2521,목동,3,목동사거리방면(200)
5,520,2521,목동,3,파리공원(3400)
5,520,2521,목동,4,목1동 (100)
5,520,2521,목동,4,목동벽산아파트 (1000)
5,520,2521,목동,4,목동아파트7단지(50)
5,520,2521,목동,4,목1동(100)
5,520,2521,목동,4,목동@7단지(50)
5,520,2521,목동,4,목동벽산아파트
5,520,2521,목동,5,목동아파트7단지(50)
5,520,2521,목동,5,산돌교회
5,520,2521,목동,5,서정초등학교 (1000)
5,520,2521,목동,5,영등포방면 (1000)
5,520,2521,목동,5,목동아프타7단지(50)
5,520,2521,목동,6,목동아파트8단지 (2000)
5,520,2521,목동,6,서울출입국관리사무소방면 (2000)
5,520,2521,목동,6,진명여자고등학교 (700)
5,520,2521,목동,7,목동아파트9단지 (2400)
5,520,2521,목동,7,서울지방검찰청남부지청 (1000)
5,520,2521,목동,7,서울지방법원남부지원 (1000)
5,520,2521,목동,8,남부순환로 (1500)
5,520,2521,목동,8,신정4동 (800)
5,520,2521,목동,8,양목초등학교 (900)
5,520,2521,목동,8,장호아파트(300)
5,521,2522,오목교,1,대학학원
5,521,2522,오목교,1,목1동
5,521,2522,오목교,2,기독교방송 (150)
5,521,2522,오목교,2,방송회관 (150)
5,521,2522,오목교,2,스포츠조선 (170)
5,521,2522,오목교,2,오목공원 (150)
5,521,2522,오목교,2,파리공원 (350)
5,521,2522,오목교,2,SBS 방송국
5,521,2522,오목교,2,한국통신(600)
5,521,2522,오목교,2,현대백화점(50)
5,521,2522,오목교,3,목동주차장 (150)
5,521,2522,오목교,3,목동공용주차장
5,521,2522,오목교,3,목동아이스링크(500)
5,521,2522,오목교,3,목동종합운동장(250)
5,521,2522,오목교,3,행복한세상백화점(200)
5,521,2522,오목교,4,동신대한방병원
5,521,2522,오목교,5,영등포방면 (100)
5,521,2522,오목교,5,오목교
5,521,2522,오목교,5,목동시티프라자(150)
5,521,2522,오목교,5,목동현대@(100)
5,521,2522,오목교,6,신정2동 (150)
5,521,2522,오목교,6,신정시장 (150)
5,521,2522,오목교,6,목동제일병원(300)
5,521,2522,오목교,7,목동중학교 (450)
5,521,2522,오목교,7,목동초등학교 (350)
5,521,2522,오목교,7,서울출입국관리사무소방면 (650)
5,521,2522,오목교,7,양천구청방면 (800)
5,521,2522,오목교,7,양천세무서 (650)
5,521,2522,오목교,7,하나은행(100)
5,521,2522,오목교,8,목동오거리방면
5,521,2522,오목교,8,농협(400)
5,522,2523,양평,1,(주)롯데냉동(500)
5,522,2523,양평,1,서울당중초등학교(300)
5,522,2523,양평,1,양평1빗물펌프장(350)
5,522,2523,양평,1,양평동3가(300)
5,522,2523,양평,1,영등포세무서(600)
5,522,2523,양평,1,코업 레지던스(300)
5,522,2523,양평,1,현대자동차서비스(500)
5,522,2523,양평,1,(주)롯데냉동(500)
5,522,2523,양평,2,(주)동신교통(200)
5,522,2523,양평,2,관악고등학교(500)
5,522,2523,양평,2,국민은행(400)
5,522,2523,양평,2,목화예식장(500)
5,522,2523,양평,2,문래동 방면(200)
5,522,2523,양평,2,양평1동사무소(200)
5,522,2523,양평,2,양평동1가(200)
5,522,2523,양평,2,양평파출소(500)
5,522,2523,양평,2,영등포중고차매매시장(450)
5,522,2523,양평,2,오목교방면(200)
5,522,2523,양평,2,우리은행(300)
5,522,2523,양평,2,지성병원(400)
5,524,2525,영등포시장,1,서울시립청소년성문화센터(400)
5,524,2525,영등포시장,1,서울특별시립청소년직업체험센터(400)
5,524,2525,영등포시장,1,영등포3동사무소(380)
5,524,2525,영등포시장,1,영등포경찰서(350)
5,524,2525,영등포시장,1,영등포구민회관.구의회(600)
5,524,2525,영등포시장,1,영등포전화국(400)
5,524,2525,영등포시장,2,서울시남부교육청(400)
5,524,2525,영등포시장,2,영등포2동사무소(580)
5,524,2525,영등포시장,2,영등포동7가(200)
5,524,2525,영등포시장,2,영등포평생학습관(400)
5,524,2525,영등포시장,2,영중초등학교(500)
5,524,2525,영등포시장,3,영등포동5가(200)
5,524,2525,영등포시장,3,영등포시장(350)
5,524,2525,영등포시장,3,영등포시장로터리(300)
5,524,2525,영등포시장,3,현대프라자아파트(200)
5,524,2525,영등포시장,4,영3파출소(30)
5,524,2525,영등포시장,4,영등포동6가(200)
5,524,2525,영등포시장,4,영등포소방서
5,524,2525,영등포시장,4,영등포역방면(500)
5,524,2525,영등포시장,4,영등포중앙공원(200)
5,526,2527,여의도,1,광장아파트(320)
5,526,2527,여의도,1,여의도샛강생태공원(500)
5,526,2527,여의도,2,KT신사옥(400)
5,526,2527,여의도,2,금융감독원(320)
5,526,2527,여의도,2,금융감독위원회(320)
5,526,2527,여의도,3,국회의사당(800)
5,526,2527,여의도,3,국회의사당방면(1000)
5,526,2527,여의도,3,여의도공원(700)
5,526,2527,여의도,3,여의도종합전시장
5,526,2527,여의도,3,한국방송공사(700)
5,526,2527,여의도,4,중소기업진흥공단(500)
5,526,2527,여의도,5,대한교원공제회(200)
5,526,2527,여의도,5,문화방송(550)
5,526,2527,여의도,5,미주.수정.한양@(600)
5,526,2527,여의도,5,여의도우체국(200)
5,526,2527,여의도,5,한국방송공사(별관)(600)
5,526,2527,여의도,5,한국증권거래소(400)
5,526,2527,여의도,6,미성.한성아파트(200)
5,526,2527,여의도,6,윤중중학교(300)
5,526,2527,여의도,6,윤중초등학교(300)
5,527,2528,여의나루,1,SBS방면(900)
5,527,2528,여의나루,1,국민일보방면(1000)
5,527,2528,여의나루,1,국회의사당방면(1500)
5,527,2528,여의나루,1,여의도공원(300)
5,527,2528,여의나루,1,중소기업진흥공단(500)
5,527,2528,여의나루,1,한국방송공사방면(1800)
5,527,2528,여의나루,1,한국전력(300)
5,527,2528,여의나루,2,마포대교(300)
5,527,2528,여의나루,2,한강시민공원(50)
5,527,2528,여의나루,3,여의도견인차량보관소(600)
5,527,2528,여의나루,3,여의도선착장(400)
5,527,2528,여의나루,3,우리꽃동산(100)
5,527,2528,여의나루,3,원효대교방면(700)
5,527,2528,여의나루,4,문화방송(400)
5,527,2528,여의나루,4,여의도고등학교(300)
5,527,2528,여의나루,4,여의도여자고등학교(500)
5,527,2528,여의나루,4,여의도중학교(400)
5,527,2528,여의나루,4,여의도초등학교(600)
5,528,2529,마포,1,마포경찰서동남지구대(500)
5,528,2529,마포,1,마포대교방면(500)
5,528,2529,마포,1,마포주차장
5,528,2529,마포,1,서울특별시중부여성발전센터(300)
5,528,2529,마포,1,용강동
5,528,2529,마포,2,도화소방파출소(300)
5,528,2529,마포,2,마포태영아파트(500)
5,528,2529,마포,2,염리동
5,528,2529,마포,2,염리초등학교(380)
5,528,2529,마포,2,한국전력공사서부지점(400)
5,528,2529,마포,2,한마음병원(500)
5,528,2529,마포,3,공덕동로터리 방면
5,528,2529,마포,3,도화2동
5,528,2529,마포,3,도화2동사무소(700)
5,528,2529,마포,3,도화치안센터(450)
5,528,2529,마포,3,도화파출소(410)
5,528,2529,마포,3,호텔홀리데이인서울(200)
5,528,2529,마포,4,마포동
5,528,2529,마포,4,불교방송(200)
5,528,2529,마포,4,서울지방경찰청기동수사대(250)
5,529,2530,공덕,1,국민건강보험공단
5,529,2530,공덕,1,마포우체국
5,529,2530,공덕,1,서강로
5,529,2530,공덕,1,서울서부지방노동사무소
5,529,2530,공덕,1,염리초등학교
5,529,2530,공덕,1,한국전력공사
5,529,2530,공덕,1,한마음병원
5,529,2530,공덕,1,한미교육위원회
5,529,2530,공덕,2,동도중.공업고등학교
5,529,2530,공덕,2,마포세무서
5,529,2530,공덕,2,서울여자중.고등학교
5,529,2530,공덕,2,신촌방면
5,529,2530,공덕,2,중앙노동위원회
5,529,2530,공덕,2,한국산업인력공단
5,529,2530,공덕,3,공덕2동
5,529,2530,공덕,3,공덕2동사무소
5,529,2530,공덕,3,마포경찰서방면
5,529,2530,공덕,3,서대문방면
5,529,2530,공덕,4,공덕1동
5,529,2530,공덕,4,공덕초등학교
5,529,2530,공덕,4,마포등기소
5,529,2530,공덕,4,서울지방검찰청서부지청
5,529,2530,공덕,4,서울지방법원서부지원
5,529,2530,공덕,4,신용보증기금
5,529,2530,공덕,4,지방재정회관
5,529,2530,공덕,5,공덕동로터리
5,529,2530,공덕,5,공덕시장
5,529,2530,공덕,5,만리동고개
5,529,2530,공덕,5,사랑의 전화복지재단
5,529,2530,공덕,6,국민연금관리공단
5,529,2530,공덕,6,사회복지회관
5,529,2530,공덕,6,신공덕동사무소
5,529,2530,공덕,6,한겨레신문사
5,529,2530,공덕,6,효창공원방면
5,529,2530,공덕,7,도화1동
5,529,2530,공덕,7,도화1동사무소
5,529,2530,공덕,7,용마루고개
5,529,2530,공덕,8,도화소방파출소
5,529,2530,공덕,8,도화파출소
5,529,2530,공덕,8,마포소방서
5,529,2530,공덕,8,서울대동창회관
5,530,2531,애오개,1,공덕로터리방면
5,530,2531,애오개,1,마포경찰서
5,530,2531,애오개,1,마포보건소(아현진료소)
5,530,2531,애오개,1,아현3동사무소
5,530,2531,애오개,1,한세전산고등학교
5,530,2531,애오개,2,대우전자
5,530,2531,애오개,2,아현2동사무소
5,530,2531,애오개,2,아현산업정보학교
5,530,2531,애오개,2,아현중학교
5,530,2531,애오개,2,아현초등학교
5,530,2531,애오개,3,마포문화원
5,530,2531,애오개,3,마포평생학습관(아현분관)
5,530,2531,애오개,3,서부수도사업소
